Comment,Negative,Neutral,Positive
Bewerbung erfolgte online über das Bewerberportal von Fraunhofer. Daten konnten alle problemlos hochgeladen werden; die Einladung zum Bewerbungsgespräch erfolgte nach ca. 3 Wochen. Im Vorstellungsgespräch stellten sich 4 Personen aus Abteilung und Behindertenvertr. vor. Das Gespräch war außerordentlich freundlich und locker. Fragen zum Lebenslauf und zu den in der Bewerbung genannten Fähigkeiten und Interessen wurden gestellt (teilweise in Englisch). Das Gespräch dauerte 1 Std. .,0.0010729606,0.997888,0.0010389378
War ganz entspannt und in lockerer Umgebung. Keine allzu schwierigen Fragen eher was die Studienschwerpunkte waren und wofür ich mich interessiere. Anschließend Essen in der Kantine. Ingesamt sehr positiv und wenig Stress für den Bewerber.,0.002179562,0.9954397,0.002380776
Es wurden fachliche Kompetenzen abgefragt; Was hat man schon gemacht; Was erwartet man von der Stelle?; Es wurde die gesamten Projekte gezeigt und kurz vorgestellt. Sehr angenehmes Gespräch mit der fachlichen Leitung der Arbeitsgruppe,0.00077460194,0.99855,0.00067538884
"Initiativbewerbung sehr schnelle und freundliche Reaktion. (Zukünftiger) Chef sehr aufgeschlossen. Direkte Einladung zum Vorstellungsgespräch. Gespräch selbst sehr angenehm bilateral (""ein Kennenlernen auf beiden Seiten"") lockere Atmosphäre anstatt rigide Struktur. Abteilungsleiter hat seine Arbeit vorgestellt und Zukunft beleuchtet ich habe meine bisherigen Erfahrungen genauer erläutert.",0.0014743048,0.99659145,0.0019342777
Zuerst fand die Bergrüßung stann und es über die Projekte des Institutes erzählt. Danach sollte ich mich vorstellen.  Schleißlich wurden Fragen gestellt.  Am Ende durfte ich Fragen stellen.,0.0019436404,0.99661463,0.0014416819
They mostly ask about your previous project and work. They are very supportive. Be sure what you write in your resume. They explains about their project as well and ask your interest on it.,0.0019558237,0.93268925,0.065354854
The best way to apply to the Fraunhofer for a student job is through their online portal I submitted the european format CV and cover letter. They reviewed the my CV and called me for an interview. I had previous experience which benefitted me. The interview took place and they ask me to join the company as a student assistant,0.00043754844,0.002245857,0.99731654
no technical questions basic questions about my education university what do I want to do and stuff like this. the whole interview was really quick I got a good feeling,0.0012510974,0.9364004,0.06234845
Das Vorstellungsgespräch lief in einer sehr freundlichen Atmosphäre ab. Es kamen sowohl die üblichen Fragen dran (Lebenslauf Stärken/Schwächen Vertiefungsfächer Uni) als auch einige Fragen zur persönlichen Motivation und den Erwartungen. Anschließend folgte eine Führung durch das PVTEC (die interne Produktionsstraße für Solarzellen) was super interessant und spannend war. Man sollte vorab am besten sich mal den Jahresbericht zum entsprechenden Themengebiet anschauen das kann sehr hilfreich bei Fragen sein.,0.0033243957,0.99539894,0.0012766939
Nach ca. 2 Wochen wurde ich zu einem Vorstellungsgespräch eingeladen.  Der Umgang dort war sehr nett. Während des Gesprächs wurde ein Wissenstest meiner Programmierkenntnisse durchgeführt. Der Test wurde zusammen besprochen. Ich konnte viele Details über die angegebene Stelle erfahren und direkt mit den fachlichen Leitern des Projekts sprechen. Insgesamt saßen mit 2 Leute gegenüber die im allgemeinen nur sinnvolle Fragen gestellt haben.,0.0013911016,0.99706167,0.0015471514
Striatforward!! No technical questions!! Based on your Director's instinct.!! They will check if you can make profit and do sales!!,0.0026889145,0.99652654,0.00078448234
Telephonic Interview where questions were asked about the academic projects  which was answered well. Therefore managed to crack the interview. The project was similar to the one in the university.,0.0012154512,0.9978769,0.0009076029
HiWi können von den Mitarbeitern selbst eingestellt werden. Gewöhnlich ist kein Professor oder Vorgesetzter am Bewerbungsverfahren beteiligt. Zum Kennenlernen wurden ein paar EMails ausgetauscht. Danach folgte ein persönliches Gespräch. Manche verlangen Noten des bisherigen Studiums.,0.0012564056,0.9971129,0.0016306925
Easy to the point. Nothing complicated. They were very friendly. we had the interview in a conference room. the panel contained a scientist and student assistant. WE first met at the lobby and then i went to conference room. Before that I applied through email. The response to the email was very quick and easy to comment upon.,0.00081988086,0.9894232,0.009756915
Simple questions on C and networking background discussion on academic projects work experience (if any) projects accomplished in the past some simple questions on network programming face to face and friendly interview process. Teams are really cool.,0.00024130633,0.0008666391,0.9988921
Lockere Atmosphäre kennenn lernen schauen ob man zusammenpasst. Dann ging es in fachliche Richtung. Ich wurde einfach in Fachgespräche verwickelt um zu sehen ob ich mit realitätsnahen Aufgaben zurecht komme. Es war dann letztlich eine spannende Diskussion über Probleme und Lösungen Ideen und Innovationen. Hatte darüber hinaus das Gefühl dass der Abteilungsleiter mich unbedingt haben wollte. Durfte gleich meine (potentiell) neuen Kollegen kennenlernen.,0.0019285391,0.9962537,0.0018176935
Very formal. The interview was based on a case study about micro chip production. Estimating the costs and the benefits of production. Furthermore basic physics of an oscilloscope and signal processing in glas fibers was reviewed. Finally math was tested,0.014881546,0.98465943,0.0004590628
Es gab ein persönliches technisches Bewerbungsgespräch. In diesem Gespräch stelle man mir technische Fragen in Bezug auf ein Projekt an dem ich während meines Praktikums arbeiten werde. Das gesamte Bewerbungsgespräch dauerte etwa eine halbe Stunde. Außerdem wurden mir einige grundlegende Fragen zu meinen Kursen und Projekten an der Universität gestellt.,0.0013853601,0.99650997,0.002104637
I got a interview by online application. Responce is relatively quick. Interview was basically about my CV and relatived professional skills. No deep questions. My application is about eletromangnetic simulation. I was not so much experience in this field previouslyy only got lectures in school. They basically concentrated on testing my analytic skills und structure thinking. A small part of questions are concerned on technical stuff. A 2 days review on test book is enough. Asmosphere is also nice and friendly.,0.00051661476,0.99631643,0.0031668772
Ich hatte meinen Lebenslauf eingeschickt woraufhin ein kurzes telefonisches Bewerbungsgespräch folgte. Danach bot man mir die Praktikumsstelle an.,0.0013523125,0.9962483,0.0023993787
Hatte ein technisches Interview vor Ort. Wurde gebeten ein Projekt aus meinem Lebenslauf zu besprechen. Da es ein verwandtes Feld war gab es viele in die Tiefe gehende Nachfolgefragen.,0.0013461865,0.9964204,0.0022334212
Ein Vorstellungsgespräch ging nur um die Kurse die ich belegt habe und um Projekte die ich gemacht habe.,0.00077670516,0.99735165,0.001871639
Zuerst wirst du von deinem zukünftigen Assistenten begrüßt bei ihm findet auch das erste Gespräch statt. Dabei geht es erstmal primär darum dass ihr beide auf einer Wellenlänge seit und euch versteht. Fachlich Fragen kamen so gut wie keine. Vor allem beziehen die Fragen sich auf deinen Werdegang und warum du ans IPT möchtest. Wenn du das überstanden hast wird ein Termin beim Gruppenleiter vereinbart. In der Regel ist das nur eine Formalie auch wenn dieser noch einmal unangenehmen Fragen stellen kann. Das variiert aber stark von Gruppenleiter zu Gruppenleiter.,0.0017518959,0.99720985,0.001038306
Kurze Präsentation meines zukünftiges Chefs zum Unternehmen und seinem Forschungsgebiet; Vorstellung mehrerer Aufgaben die ich zu bearbeiten hätte wenn ich den Job habe; Fragen zu bisherigen Tätigkeiten Praktika Werkstudententätigkeiten; ein paar fachliche Fragen zum Stoff aus Informatikvorlesungen aus der Uni; meine Erwartungen an den Job; was ich später mal arbeiten möchte wenn ich mit dem Studium fertig bin.,0.001014934,0.99759704,0.0013881064
Vorstellung des Betreuers und der Arbeitsgruppe und Forschungsfelder Im Anschluss Vorstellung des Kandidaten und seiner bisherigen wissenschaftlichen Arbeit bzw. Spezialisierungsvorlesungen Praktika etc. Interesse  Fragen zur weiteren Entwicklung nach der Beendigung der Abschlussarbeit Ruhige Atmosphäre Rundgang durch die Labore,0.00077517965,0.99765176,0.001573062
I was asked to prepare a presenation on my previous work for about 20 minutes. Since I was in another country at the time of the interview the interview was conducted via skype. I first presented my work then I was asked question on the work and then we discussed what I wanted to do at the company. we discussed possible project opennings and I also got to ask questions about the job.,0.00048384082,0.99897265,0.0005435016
First a Telephone Interview after about 10 days with the later Supervisor. Then in person with the later Supervisor.  Very relaxed atmosphere.  No HR people involved in Interview.  No mean questions or anything negative to mention. Afterwards I got immediately a job offer which I took. The Pay was not negotiable.,0.0043806173,0.25158486,0.74403447
Ich bewarb mich online und wurde durch deren Personalabteilung kontaktiert die mich um gescannte Kopien aller meiner Dokumente Zeugnisse usw. bat. Dann wurde mir gesagt dass ich bei Eignung für ein telefonisches Interview kontaktiert werden würde. Nach zwei Wochen fragten sie in einer EMail nach meiner Verfügbarkeit für ein telefonisches Interview. Sie riefen pünklich an und waren sehr entspannt. Im Grunde begannen sie mit einem „Erzählen Sie von sich“ und gingen dann zum Lebenslauf über. Ich hatte den Eindruck dass sie sich sogar schon vor dem Interview für mich entschieden hatten und dieses bloß eine Formalität sei.,0.00130751,0.99757165,0.0011208733
Ich hatte mehrere Gesprächstermine: Am Anfang stand das Telefonat mit der Personalführung später nochmals mit dem zuständigen Gruppenleiter: angenehme Gesprächsatmosphäre wurde zu mehreren Gesprächen Vorort eingeladen sowohl Einzelgespräch abschließend auch mit Gruppengespräch und hohen Vorgesetzten.,0.00072622515,0.99778444,0.0014892634
Die Bewerbung bestand hauptsächlich aus Schriftkorrespondenz. Sehr viele Formulare mussten ausgefüllt werden. Viele davon waren gerade für einen Schüler nicht von besonderer Relevanz.So bedurfte der Schriftverkehr einer gewissen Hartnäckigkeit. Wenn man diese jedoch mitbringt sollte einer Anstellung als Praktikant nichts mehr im Wege stehen.,0.003590458,0.99383223,0.0025772601
I got some phone screening interviews andone single onsite interview. I had do to also a 30 minutes presentation of my most recent work and got really interesting question as a follow up.,0.00032886447,0.9951739,0.0044972417
Institutsleiter Abteilungsleiter und ein Entwickler führten das Interview. Viele allgemeine Fragen. Der Lebenslauf wurde abgefragt. Sollte länger über meinen Werdegang erzählen. Keine technische Frage aber meine Diplomarbeit wollten sie gerne haben. In der Mitte des Gespräches wechselte der Institutsleiter plötzlich auf Englisch weil ich angegeben habe das  flüssig zu sprechen. Dann haben alle drei mal was auf Englisch gesagt. Am Ende kamen viele flache standard Interviewfragen. Was sind ihre Stärken etc.,0.0014904622,0.9969861,0.0015234535
Advertisement is posted on social networks sites or in scientific journals.Please send in your resume which are filtered after the date of application is over.Later on potential candidates are called in for interview and here again candidates are further filtered and screened. in total for 20 interview calls 4 are finally selected candidates.,0.0025361935,0.99720335,0.00026048566
Das Vorstellungsgespräch wurde sehr kurzfristig auf eine Empfehlung hin abgehalten es war kurz sachlich und zielführend. Die chemie stimmte daher wurde mir die Stelle für meine Diplomarbeit dirket im Anschluss angeboten.,0.0018739224,0.99636334,0.0017627936
Einzelnes Interview mit Abteilungs und Teamleiter. Keine wirklich technischen Fragen.  Im Nachhinein sage ich dass Leute nach Gefühl und Sympathie eingestellt werden.,0.0011508784,0.99515307,0.0036961038
I was recommended by someone by a colleague then there was a short phone interview and then a interview with the group managers. I just had to tell about myself and projects I worked on in the past and could ask questions myself.,0.00064332306,0.9990983,0.00025844714
